Transaction,Item,date_time,period_day,weekday_weekend,profit
8642,Medialuna,3/23/2017 14:00,afternoon,weekday,1.5
8643,Tea,3/23/2017 14:01,afternoon,weekday,2.0
8643,Tea,3/23/2017 14:01,afternoon,weekday,2.0
8643,Bread,3/23/2017 14:01,afternoon,weekday,2.0
8643,Soup,3/23/2017 14:01,afternoon,weekday,3.0
8643,Spanish Brunch,3/23/2017 14:01,afternoon,weekday,4.0
8643,Chicken Stew,3/23/2017 14:01,afternoon,weekday,3.0
8644,Sandwich,3/23/2017 14:06,afternoon,weekday,3.5
8644,Spanish Brunch,3/23/2017 14:06,afternoon,weekday,4.0
8644,Coffee,3/23/2017 14:06,afternoon,weekday,2.0
8644,Coffee,3/23/2017 14:06,afternoon,weekday,2.0
8644,Bread,3/23/2017 14:06,afternoon,weekday,2.0
8644,Juice,3/23/2017 14:06,afternoon,weekday,2.0
8645,Coffee,3/23/2017 14:09,afternoon,weekday,2.0
8647,Coffee,3/23/2017 14:30,afternoon,weekday,2.0
8648,Baguette,3/23/2017 14:38,afternoon,weekday,2.0
8648,Pastry,3/23/2017 14:38,afternoon,weekday,2.5
8649,Pastry,3/23/2017 14:42,afternoon,weekday,2.5
8649,Coffee,3/23/2017 14:42,afternoon,weekday,2.0
8650,Coffee,3/23/2017 14:43,afternoon,weekday,2.0
8650,Bread,3/23/2017 14:43,afternoon,weekday,2.0
8651,Tea,3/23/2017 14:46,afternoon,weekday,2.0
8651,Brownie,3/23/2017 14:46,afternoon,weekday,2.0
8652,Coffee,3/23/2017 14:49,afternoon,weekday,2.0
8653,Cake,3/23/2017 15:07,afternoon,weekday,3.0
8654,Coffee,3/23/2017 15:14,afternoon,weekday,2.0
8655,Coffee,3/23/2017 15:18,afternoon,weekday,2.0
8655,Cake,3/23/2017 15:18,afternoon,weekday,3.0
8656,Bread,3/23/2017 15:19,afternoon,weekday,2.0
8656,Coffee,3/23/2017 15:19,afternoon,weekday,2.0
8656,Truffles,3/23/2017 15:19,afternoon,weekday,2.0
8656,Chicken Stew,3/23/2017 15:19,afternoon,weekday,3.0
8658,Bread,3/23/2017 15:48,afternoon,weekday,2.0
8659,Coffee,3/23/2017 15:56,afternoon,weekday,2.0
8660,Hot chocolate,3/23/2017 16:07,afternoon,weekday,2.5
8660,Drinking chocolate spoons,3/23/2017 16:07,afternoon,weekday,2.0
8661,Smoothies,3/23/2017 16:34,afternoon,weekday,2.5
8661,Coffee,3/23/2017 16:34,afternoon,weekday,2.0
8663,Cookies,3/24/2017 8:01,morning,weekday,1.5
8663,Brownie,3/24/2017 8:01,morning,weekday,2.0
8663,Coffee,3/24/2017 8:01,morning,weekday,2.0
8664,Tea,3/24/2017 8:54,morning,weekday,2.0
8664,Coffee,3/24/2017 8:54,morning,weekday,2.0
8664,Coffee,3/24/2017 8:54,morning,weekday,2.0
8665,Coffee,3/24/2017 9:04,morning,weekday,2.0
8666,Coffee,3/24/2017 9:10,morning,weekday,2.0
8666,Medialuna,3/24/2017 9:10,morning,weekday,1.5
8667,Coffee,3/24/2017 9:12,morning,weekday,2.0
8668,Baguette,3/24/2017 9:15,morning,weekday,2.0
8669,Bread,3/24/2017 9:18,morning,weekday,2.0
8669,Pastry,3/24/2017 9:18,morning,weekday,2.5
8670,Coffee,3/24/2017 9:50,morning,weekday,2.0
8671,Tea,3/24/2017 10:06,morning,weekday,2.0
8671,Coffee,3/24/2017 10:06,morning,weekday,2.0
8671,Coffee,3/24/2017 10:06,morning,weekday,2.0
8672,Coffee,3/24/2017 10:18,morning,weekday,2.0
8673,Tea,3/24/2017 10:19,morning,weekday,2.0
8673,Pastry,3/24/2017 10:19,morning,weekday,2.5
8674,Coffee,3/24/2017 10:28,morning,weekday,2.0
8675,Bread,3/24/2017 10:40,morning,weekday,2.0
8675,Baguette,3/24/2017 10:40,morning,weekday,2.0
8676,Coffee,3/24/2017 10:50,morning,weekday,2.0
8676,Juice,3/24/2017 10:50,morning,weekday,2.0
8677,Spanish Brunch,3/24/2017 10:52,morning,weekday,4.0
8677,Bread,3/24/2017 10:52,morning,weekday,2.0
8678,Coffee,3/24/2017 11:02,morning,weekday,2.0
8679,Bread,3/24/2017 11:06,morning,weekday,2.0
8679,Scandinavian,3/24/2017 11:06,morning,weekday,2.5
8679,Pastry,3/24/2017 11:06,morning,weekday,2.5
8680,Coffee,3/24/2017 11:08,morning,weekday,2.0
8680,Cookies,3/24/2017 11:08,morning,weekday,1.5
8680,Scandinavian,3/24/2017 11:08,morning,weekday,2.5
8681,Coffee,3/24/2017 11:13,morning,weekday,2.0
8681,Muffin,3/24/2017 11:13,morning,weekday,2.0
8681,Bread,3/24/2017 11:13,morning,weekday,2.0
8682,Coffee,3/24/2017 11:15,morning,weekday,2.0
8683,Coffee,3/24/2017 11:18,morning,weekday,2.0
8683,Pastry,3/24/2017 11:18,morning,weekday,2.5
8683,Bread,3/24/2017 11:18,morning,weekday,2.0
8684,Coffee,3/24/2017 11:29,morning,weekday,2.0
8684,Coffee,3/24/2017 11:29,morning,weekday,2.0
8684,Coffee,3/24/2017 11:29,morning,weekday,2.0
8684,Tea,3/24/2017 11:29,morning,weekday,2.0
8685,Coffee,3/24/2017 11:31,morning,weekday,2.0
8685,Coffee,3/24/2017 11:31,morning,weekday,2.0
8685,Bread,3/24/2017 11:31,morning,weekday,2.0
8685,Cake,3/24/2017 11:31,morning,weekday,3.0
8686,Baguette,3/24/2017 11:32,morning,weekday,2.0
8687,Coffee,3/24/2017 11:34,morning,weekday,2.0
8687,Pastry,3/24/2017 11:34,morning,weekday,2.5
8689,Bread,3/24/2017 11:46,morning,weekday,2.0
8690,Coffee,3/24/2017 11:50,morning,weekday,2.0
8690,Coffee,3/24/2017 11:50,morning,weekday,2.0
8690,Brownie,3/24/2017 11:50,morning,weekday,2.0
8691,Bread,3/24/2017 11:57,morning,weekday,2.0
8692,Bread,3/24/2017 12:07,afternoon,weekday,2.0
8693,Cookies,3/24/2017 12:27,afternoon,weekday,1.5
8693,Bread,3/24/2017 12:27,afternoon,weekday,2.0
8694,Coffee,3/24/2017 12:40,afternoon,weekday,2.0
8695,Bread,3/24/2017 12:47,afternoon,weekday,2.0
8695,Muffin,3/24/2017 12:47,afternoon,weekday,2.0
8696,Chicken Stew,3/24/2017 12:51,afternoon,weekday,3.0
8696,Bread,3/24/2017 12:51,afternoon,weekday,2.0
8697,Bread,3/24/2017 12:53,afternoon,weekday,2.0
8697,Chicken Stew,3/24/2017 12:53,afternoon,weekday,3.0
8698,Coffee,3/24/2017 12:59,afternoon,weekday,2.0
8698,Coffee,3/24/2017 12:59,afternoon,weekday,2.0
8698,Spanish Brunch,3/24/2017 12:59,afternoon,weekday,4.0
8699,Salad,3/24/2017 13:04,afternoon,weekday,3.0
8700,Bread,3/24/2017 13:37,afternoon,weekday,2.0
8701,Coffee,3/24/2017 13:47,afternoon,weekday,2.0
8701,Sandwich,3/24/2017 13:47,afternoon,weekday,3.5
8702,Coffee,3/24/2017 13:49,afternoon,weekday,2.0
8702,Hot chocolate,3/24/2017 13:49,afternoon,weekday,2.5
8702,Toast,3/24/2017 13:49,afternoon,weekday,1.0
8702,Sandwich,3/24/2017 13:49,afternoon,weekday,3.5
8702,Soup,3/24/2017 13:49,afternoon,weekday,3.0
8702,Cake,3/24/2017 13:49,afternoon,weekday,3.0
8703,Coffee,3/24/2017 13:58,afternoon,weekday,2.0
8704,Muffin,3/24/2017 14:12,afternoon,weekday,2.0
8704,Cake,3/24/2017 14:12,afternoon,weekday,3.0
8705,Cookies,3/24/2017 14:13,afternoon,weekday,1.5
8705,Cake,3/24/2017 14:13,afternoon,weekday,3.0
8705,Coffee,3/24/2017 14:13,afternoon,weekday,2.0
8705,Coffee,3/24/2017 14:13,afternoon,weekday,2.0
8706,Coffee,3/24/2017 14:27,afternoon,weekday,2.0
8706,Truffles,3/24/2017 14:27,afternoon,weekday,2.0
8706,Soup,3/24/2017 14:27,afternoon,weekday,3.0
8706,Sandwich,3/24/2017 14:27,afternoon,weekday,3.5
8707,Spanish Brunch,3/24/2017 14:37,afternoon,weekday,4.0
8707,Bread,3/24/2017 14:37,afternoon,weekday,2.0
8708,Mineral water,3/24/2017 14:44,afternoon,weekday,1.5
8708,Truffles,3/24/2017 14:44,afternoon,weekday,2.0
8709,Jam,3/24/2017 14:46,afternoon,weekday,1.25
8709,Jam,3/24/2017 14:46,afternoon,weekday,1.25
8710,Coffee,3/24/2017 14:49,afternoon,weekday,2.0
8710,Toast,3/24/2017 14:49,afternoon,weekday,1.0
8711,Spanish Brunch,3/24/2017 15:24,afternoon,weekday,4.0
8711,Baguette,3/24/2017 15:24,afternoon,weekday,2.0
8712,Coffee,3/24/2017 15:27,afternoon,weekday,2.0
8712,Juice,3/24/2017 15:27,afternoon,weekday,2.0
8712,Cake,3/24/2017 15:27,afternoon,weekday,3.0
8713,Brownie,3/24/2017 15:44,afternoon,weekday,2.0
8713,Coffee,3/24/2017 15:44,afternoon,weekday,2.0
8713,Coffee,3/24/2017 15:44,afternoon,weekday,2.0
8714,Tea,3/24/2017 15:54,afternoon,weekday,2.0
8714,Cake,3/24/2017 15:54,afternoon,weekday,3.0
8714,Bread,3/24/2017 15:54,afternoon,weekday,2.0
8715,Bread,3/24/2017 16:05,afternoon,weekday,2.0
8715,Bread,3/24/2017 16:05,afternoon,weekday,2.0
8715,Eggs,3/24/2017 16:05,afternoon,weekday,1.5
8716,Tea,3/24/2017 16:07,afternoon,weekday,2.0
8716,Juice,3/24/2017 16:07,afternoon,weekday,2.0
8716,Cookies,3/24/2017 16:07,afternoon,weekday,1.5
8717,Coffee,3/24/2017 16:15,afternoon,weekday,2.0
8717,Coffee,3/24/2017 16:15,afternoon,weekday,2.0
8717,Cake,3/24/2017 16:15,afternoon,weekday,3.0
8717,Bread,3/24/2017 16:15,afternoon,weekday,2.0
8718,Coffee,3/24/2017 16:31,afternoon,weekday,2.0
8718,Cake,3/24/2017 16:31,afternoon,weekday,3.0
8719,Truffles,3/24/2017 16:39,afternoon,weekday,2.0
8719,Coffee,3/24/2017 16:39,afternoon,weekday,2.0
8720,Tea,3/24/2017 16:56,afternoon,weekday,2.0
8720,Truffles,3/24/2017 16:56,afternoon,weekday,2.0
8721,Bread,3/25/2017 8:17,morning,weekend,2.0
8722,Coffee,3/25/2017 8:18,morning,weekend,2.0
8723,Coffee,3/25/2017 8:40,morning,weekend,2.0
8723,Baguette,3/25/2017 8:40,morning,weekend,2.0
8724,Coffee,3/25/2017 8:54,morning,weekend,2.0
8724,Toast,3/25/2017 8:54,morning,weekend,1.0
8725,Juice,3/25/2017 8:56,morning,weekend,2.0
8725,Coffee,3/25/2017 8:56,morning,weekend,2.0
8725,Bread,3/25/2017 8:56,morning,weekend,2.0
8725,Spanish Brunch,3/25/2017 8:56,morning,weekend,4.0
8727,Bread,3/25/2017 9:05,morning,weekend,2.0
8727,Cake,3/25/2017 9:05,morning,weekend,3.0
8727,Pastry,3/25/2017 9:05,morning,weekend,2.5
8728,Coffee,3/25/2017 9:06,morning,weekend,2.0
8729,Bread,3/25/2017 9:29,morning,weekend,2.0
8729,Pastry,3/25/2017 9:29,morning,weekend,2.5
8730,Cookies,3/25/2017 9:37,morning,weekend,1.5
8731,Pastry,3/25/2017 9:39,morning,weekend,2.5
8732,Baguette,3/25/2017 9:41,morning,weekend,2.0
8733,Tea,3/25/2017 9:47,morning,weekend,2.0
8734,Bread,3/25/2017 9:49,morning,weekend,2.0
8734,Scandinavian,3/25/2017 9:49,morning,weekend,2.5
8735,Bread,3/25/2017 9:51,morning,weekend,2.0
8735,Pastry,3/25/2017 9:51,morning,weekend,2.5
8736,Coffee,3/25/2017 9:53,morning,weekend,2.0
8736,Muffin,3/25/2017 9:53,morning,weekend,2.0
8737,Scandinavian,3/25/2017 10:04,morning,weekend,2.5
8737,Baguette,3/25/2017 10:04,morning,weekend,2.0
8737,Muffin,3/25/2017 10:04,morning,weekend,2.0
8737,Cake,3/25/2017 10:04,morning,weekend,3.0
8738,Pastry,3/25/2017 10:07,morning,weekend,2.5
8738,Cookies,3/25/2017 10:07,morning,weekend,1.5
8739,Bread,3/25/2017 10:09,morning,weekend,2.0
8739,Hot chocolate,3/25/2017 10:09,morning,weekend,2.5
8739,Hot chocolate,3/25/2017 10:09,morning,weekend,2.5
8739,Drinking chocolate spoons,3/25/2017 10:09,morning,weekend,2.0
8739,Muffin,3/25/2017 10:09,morning,weekend,2.0
8739,Pastry,3/25/2017 10:09,morning,weekend,2.5
8740,Scandinavian,3/25/2017 10:10,morning,weekend,2.5
8741,Bread,3/25/2017 10:12,morning,weekend,2.0
8741,Bread,3/25/2017 10:12,morning,weekend,2.0
8742,Coffee,3/25/2017 10:14,morning,weekend,2.0
8742,Cake,3/25/2017 10:14,morning,weekend,3.0
8743,Bread,3/25/2017 10:17,morning,weekend,2.0
8744,Bread,3/25/2017 10:36,morning,weekend,2.0
8744,Pastry,3/25/2017 10:36,morning,weekend,2.5
8744,Pastry,3/25/2017 10:36,morning,weekend,2.5
8745,Bread,3/25/2017 10:36,morning,weekend,2.0
8746,Bread,3/25/2017 10:42,morning,weekend,2.0
8747,Coffee,3/25/2017 10:43,morning,weekend,2.0
8748,Spanish Brunch,3/25/2017 10:58,morning,weekend,4.0
8748,Coffee,3/25/2017 10:58,morning,weekend,2.0
8749,Coffee,3/25/2017 11:00,morning,weekend,2.0
8749,Juice,3/25/2017 11:00,morning,weekend,2.0
8749,Cookies,3/25/2017 11:00,morning,weekend,1.5
8750,Muffin,3/25/2017 11:02,morning,weekend,2.0
8750,Pastry,3/25/2017 11:02,morning,weekend,2.5
8750,Bread,3/25/2017 11:02,morning,weekend,2.0
8751,Coffee,3/25/2017 11:02,morning,weekend,2.0
8752,Coffee,3/25/2017 11:04,morning,weekend,2.0
8752,Juice,3/25/2017 11:04,morning,weekend,2.0
8752,Pastry,3/25/2017 11:04,morning,weekend,2.5
8753,Hot chocolate,3/25/2017 11:05,morning,weekend,2.5
8753,Coffee,3/25/2017 11:05,morning,weekend,2.0
8753,Bread,3/25/2017 11:05,morning,weekend,2.0
8753,Scandinavian,3/25/2017 11:05,morning,weekend,2.5
8753,Cookies,3/25/2017 11:05,morning,weekend,1.5
8754,Coffee,3/25/2017 11:06,morning,weekend,2.0
8754,Bread,3/25/2017 11:06,morning,weekend,2.0
8755,Coffee,3/25/2017 11:11,morning,weekend,2.0
8755,Coffee,3/25/2017 11:11,morning,weekend,2.0
8755,Pastry,3/25/2017 11:11,morning,weekend,2.5
8756,Coffee,3/25/2017 11:13,morning,weekend,2.0
8756,Bread,3/25/2017 11:13,morning,weekend,2.0
8756,Cake,3/25/2017 11:13,morning,weekend,3.0
8757,Coffee granules,3/25/2017 11:21,morning,weekend,1.5
8758,Coffee,3/25/2017 11:35,morning,weekend,2.0
8758,Bread,3/25/2017 11:35,morning,weekend,2.0
8758,Muffin,3/25/2017 11:35,morning,weekend,2.0
8759,Bread,3/25/2017 11:36,morning,weekend,2.0
8760,Coffee,3/25/2017 11:41,morning,weekend,2.0
8760,Muffin,3/25/2017 11:41,morning,weekend,2.0
8760,Cake,3/25/2017 11:41,morning,weekend,3.0
8760,Pastry,3/25/2017 11:41,morning,weekend,2.5
8760,Spanish Brunch,3/25/2017 11:41,morning,weekend,4.0
8760,Smoothies,3/25/2017 11:41,morning,weekend,2.5
8761,Spanish Brunch,3/25/2017 11:44,morning,weekend,4.0
8761,Coffee,3/25/2017 11:44,morning,weekend,2.0
8762,Scandinavian,3/25/2017 11:50,morning,weekend,2.5
8763,Cookies,3/25/2017 11:51,morning,weekend,1.5
8763,Muffin,3/25/2017 11:51,morning,weekend,2.0
8763,Pastry,3/25/2017 11:51,morning,weekend,2.5
8764,Muffin,3/25/2017 11:53,morning,weekend,2.0
8764,Juice,3/25/2017 11:53,morning,weekend,2.0
8764,Smoothies,3/25/2017 11:53,morning,weekend,2.5
8765,Bread,3/25/2017 11:58,morning,weekend,2.0
8765,Cake,3/25/2017 11:58,morning,weekend,3.0
8766,Coffee,3/25/2017 11:59,morning,weekend,2.0
8767,Cookies,3/25/2017 12:00,afternoon,weekend,1.5
8768,Scandinavian,3/25/2017 12:02,afternoon,weekend,2.5
8768,Eggs,3/25/2017 12:02,afternoon,weekend,1.5
8769,Bread,3/25/2017 12:05,afternoon,weekend,2.0
8771,Cake,3/25/2017 12:19,afternoon,weekend,3.0
8771,Scandinavian,3/25/2017 12:19,afternoon,weekend,2.5
8771,Coffee,3/25/2017 12:19,afternoon,weekend,2.0
8771,Coffee,3/25/2017 12:19,afternoon,weekend,2.0
8772,Bread,3/25/2017 12:24,afternoon,weekend,2.0
8772,Cake,3/25/2017 12:24,afternoon,weekend,3.0
8772,Juice,3/25/2017 12:24,afternoon,weekend,2.0
8773,Muffin,3/25/2017 12:29,afternoon,weekend,2.0
8774,Coffee,3/25/2017 12:31,afternoon,weekend,2.0
8774,Sandwich,3/25/2017 12:31,afternoon,weekend,3.5
8775,Bread,3/25/2017 12:36,afternoon,weekend,2.0
8776,Coffee,3/25/2017 12:38,afternoon,weekend,2.0
8776,Salad,3/25/2017 12:38,afternoon,weekend,3.0
8777,Juice,3/25/2017 12:47,afternoon,weekend,2.0
8778,Tea,3/25/2017 12:48,afternoon,weekend,2.0
8779,Bread,3/25/2017 12:49,afternoon,weekend,2.0
8780,Coffee,3/25/2017 12:50,afternoon,weekend,2.0
8780,Coffee,3/25/2017 12:50,afternoon,weekend,2.0
8781,Spanish Brunch,3/25/2017 12:52,afternoon,weekend,4.0
8781,Tea,3/25/2017 12:52,afternoon,weekend,2.0
8781,Juice,3/25/2017 12:52,afternoon,weekend,2.0
8781,Coffee,3/25/2017 12:52,afternoon,weekend,2.0
8782,Truffles,3/25/2017 12:57,afternoon,weekend,2.0
8782,Mineral water,3/25/2017 12:57,afternoon,weekend,1.5
8782,Soup,3/25/2017 12:57,afternoon,weekend,3.0
8783,Coke,3/25/2017 13:07,afternoon,weekend,1.0
8784,Salad,3/25/2017 13:08,afternoon,weekend,3.0
8784,Soup,3/25/2017 13:08,afternoon,weekend,3.0
8784,Smoothies,3/25/2017 13:08,afternoon,weekend,2.5
8785,Coffee,3/25/2017 13:11,afternoon,weekend,2.0
8785,Coffee,3/25/2017 13:11,afternoon,weekend,2.0
8785,Soup,3/25/2017 13:11,afternoon,weekend,3.0
8785,Spanish Brunch,3/25/2017 13:11,afternoon,weekend,4.0
8786,Coffee,3/25/2017 13:12,afternoon,weekend,2.0
8786,Bread,3/25/2017 13:12,afternoon,weekend,2.0
8786,Cake,3/25/2017 13:12,afternoon,weekend,3.0
8787,Mineral water,3/25/2017 13:13,afternoon,weekend,1.5
8788,Coffee,3/25/2017 13:19,afternoon,weekend,2.0
8788,Bread,3/25/2017 13:19,afternoon,weekend,2.0
8789,Bread,3/25/2017 13:27,afternoon,weekend,2.0
8790,Coffee,3/25/2017 13:35,afternoon,weekend,2.0
8790,Pastry,3/25/2017 13:35,afternoon,weekend,2.5
8791,Hot chocolate,3/25/2017 13:38,afternoon,weekend,2.5
8791,Smoothies,3/25/2017 13:38,afternoon,weekend,2.5
8791,Spanish Brunch,3/25/2017 13:38,afternoon,weekend,4.0
8792,Coffee,3/25/2017 13:43,afternoon,weekend,2.0
8792,Bread,3/25/2017 13:43,afternoon,weekend,2.0
8792,Truffles,3/25/2017 13:43,afternoon,weekend,2.0
8792,Spanish Brunch,3/25/2017 13:43,afternoon,weekend,4.0
8792,Sandwich,3/25/2017 13:43,afternoon,weekend,3.5
8792,Sandwich,3/25/2017 13:43,afternoon,weekend,3.5
8792,Cake,3/25/2017 13:43,afternoon,weekend,3.0
8793,Coke,3/25/2017 13:44,afternoon,weekend,1.0
8793,Coffee,3/25/2017 13:44,afternoon,weekend,2.0
8793,Coffee,3/25/2017 13:44,afternoon,weekend,2.0
8793,Hot chocolate,3/25/2017 13:44,afternoon,weekend,2.5
8794,Cake,3/25/2017 13:49,afternoon,weekend,3.0
8795,Spanish Brunch,3/25/2017 13:56,afternoon,weekend,4.0
8795,Coffee,3/25/2017 13:56,afternoon,weekend,2.0
8796,Bread,3/25/2017 14:01,afternoon,weekend,2.0
8797,Coffee,3/25/2017 14:07,afternoon,weekend,2.0
8798,Tea,3/25/2017 14:20,afternoon,weekend,2.0
8798,Coke,3/25/2017 14:20,afternoon,weekend,1.0
8798,Cake,3/25/2017 14:20,afternoon,weekend,3.0
8799,Bread,3/25/2017 14:21,afternoon,weekend,2.0
8799,Tea,3/25/2017 14:21,afternoon,weekend,2.0
8800,Coffee,3/25/2017 14:23,afternoon,weekend,2.0
8800,Bread,3/25/2017 14:23,afternoon,weekend,2.0
8800,Cake,3/25/2017 14:23,afternoon,weekend,3.0
8801,Bread,3/25/2017 14:24,afternoon,weekend,2.0
8802,Coffee,3/25/2017 14:28,afternoon,weekend,2.0
8802,Salad,3/25/2017 14:28,afternoon,weekend,3.0
8803,Coffee,3/25/2017 14:29,afternoon,weekend,2.0
8803,Coffee,3/25/2017 14:29,afternoon,weekend,2.0
8803,Sandwich,3/25/2017 14:29,afternoon,weekend,3.5
8803,Sandwich,3/25/2017 14:29,afternoon,weekend,3.5
8804,Sandwich,3/25/2017 14:30,afternoon,weekend,3.5
8805,Hot chocolate,3/25/2017 14:31,afternoon,weekend,2.5
8805,Coffee,3/25/2017 14:31,afternoon,weekend,2.0
8805,Muffin,3/25/2017 14:31,afternoon,weekend,2.0
8806,Bread,3/25/2017 14:33,afternoon,weekend,2.0
8807,Coffee,3/25/2017 14:41,afternoon,weekend,2.0
8807,Salad,3/25/2017 14:41,afternoon,weekend,3.0
8808,Coffee,3/25/2017 14:43,afternoon,weekend,2.0
8808,Salad,3/25/2017 14:43,afternoon,weekend,3.0
8809,Sandwich,3/25/2017 14:59,afternoon,weekend,3.5
8809,Bread,3/25/2017 14:59,afternoon,weekend,2.0
8809,Coffee,3/25/2017 14:59,afternoon,weekend,2.0
8810,Hot chocolate,3/25/2017 15:22,afternoon,weekend,2.5
8810,Cake,3/25/2017 15:22,afternoon,weekend,3.0
8811,Coffee,3/25/2017 15:25,afternoon,weekend,2.0
8811,Smoothies,3/25/2017 15:25,afternoon,weekend,2.5
8811,Cake,3/25/2017 15:25,afternoon,weekend,3.0
8811,Bread,3/25/2017 15:25,afternoon,weekend,2.0
8812,Bread,3/25/2017 15:25,afternoon,weekend,2.0
8813,Cake,3/25/2017 15:31,afternoon,weekend,3.0
8814,Coffee,3/25/2017 15:35,afternoon,weekend,2.0
8814,Juice,3/25/2017 15:35,afternoon,weekend,2.0
8814,Juice,3/25/2017 15:35,afternoon,weekend,2.0
8814,Spanish Brunch,3/25/2017 15:35,afternoon,weekend,4.0
8814,Chicken Stew,3/25/2017 15:35,afternoon,weekend,3.0
8814,Coke,3/25/2017 15:35,afternoon,weekend,1.0
8815,Tea,3/25/2017 15:36,afternoon,weekend,2.0
8816,Coffee,3/25/2017 15:40,afternoon,weekend,2.0
8816,Cake,3/25/2017 15:40,afternoon,weekend,3.0
8817,Coffee,3/25/2017 15:48,afternoon,weekend,2.0
8817,Coffee,3/25/2017 15:48,afternoon,weekend,2.0
8817,Tea,3/25/2017 15:48,afternoon,weekend,2.0
8818,Truffles,3/25/2017 15:50,afternoon,weekend,2.0
8819,Coffee,3/25/2017 16:11,afternoon,weekend,2.0
8819,Coffee,3/25/2017 16:11,afternoon,weekend,2.0
8819,Cake,3/25/2017 16:11,afternoon,weekend,3.0
8819,Muffin,3/25/2017 16:11,afternoon,weekend,2.0
8820,Bread,3/25/2017 16:13,afternoon,weekend,2.0
8821,Bread,3/25/2017 16:17,afternoon,weekend,2.0
8822,Bread,3/25/2017 16:31,afternoon,weekend,2.0
8822,Cookies,3/25/2017 16:31,afternoon,weekend,1.5
8823,Mineral water,3/25/2017 16:53,afternoon,weekend,1.5
8824,Hot chocolate,3/25/2017 16:56,afternoon,weekend,2.5
8824,Tea,3/25/2017 16:56,afternoon,weekend,2.0
8824,Truffles,3/25/2017 16:56,afternoon,weekend,2.0
8824,Cake,3/25/2017 16:56,afternoon,weekend,3.0
8824,Muffin,3/25/2017 16:56,afternoon,weekend,2.0
8825,Bread,3/25/2017 17:09,evening,weekend,2.0
8825,Coffee,3/25/2017 17:09,evening,weekend,2.0
8825,Juice,3/25/2017 17:09,evening,weekend,2.0
8825,Cake,3/25/2017 17:09,evening,weekend,3.0
8826,Coffee granules,3/25/2017 17:15,evening,weekend,1.5
8827,Medialuna,3/26/2017 9:08,morning,weekend,1.5
8827,Bread,3/26/2017 9:08,morning,weekend,2.0
8828,Bread,3/26/2017 9:13,morning,weekend,2.0
8828,Jam,3/26/2017 9:13,morning,weekend,1.25
8829,Coffee,3/26/2017 9:17,morning,weekend,2.0
8829,Medialuna,3/26/2017 9:17,morning,weekend,1.5
8830,Coffee,3/26/2017 9:23,morning,weekend,2.0
8830,Medialuna,3/26/2017 9:23,morning,weekend,1.5
8831,Medialuna,3/26/2017 9:23,morning,weekend,1.5
8831,Coffee,3/26/2017 9:23,morning,weekend,2.0
8832,Pastry,3/26/2017 9:30,morning,weekend,2.5
8833,Medialuna,3/26/2017 9:39,morning,weekend,1.5
8833,Coffee,3/26/2017 9:39,morning,weekend,2.0
8834,Coffee,3/26/2017 9:46,morning,weekend,2.0
8834,Sandwich,3/26/2017 9:46,morning,weekend,3.5
8834,Sandwich,3/26/2017 9:46,morning,weekend,3.5
8834,Medialuna,3/26/2017 9:46,morning,weekend,1.5
8835,Medialuna,3/26/2017 10:13,morning,weekend,1.5
8835,Bread,3/26/2017 10:13,morning,weekend,2.0
8835,Cake,3/26/2017 10:13,morning,weekend,3.0
8835,Muffin,3/26/2017 10:13,morning,weekend,2.0
8835,Granola,3/26/2017 10:13,morning,weekend,2.0
8835,Sandwich,3/26/2017 10:13,morning,weekend,3.5
8835,Coffee,3/26/2017 10:13,morning,weekend,2.0
8835,Hot chocolate,3/26/2017 10:13,morning,weekend,2.5
8835,Tea,3/26/2017 10:13,morning,weekend,2.0
8836,Muffin,3/26/2017 10:16,morning,weekend,2.0
8837,Jam,3/26/2017 10:38,morning,weekend,1.25
8837,Bread,3/26/2017 10:38,morning,weekend,2.0
8838,Coffee,3/26/2017 10:42,morning,weekend,2.0
8839,Bread,3/26/2017 10:58,morning,weekend,2.0
8839,Cake,3/26/2017 10:58,morning,weekend,3.0
8839,Spanish Brunch,3/26/2017 10:58,morning,weekend,4.0
8840,Spanish Brunch,3/26/2017 11:01,morning,weekend,4.0
8840,Juice,3/26/2017 11:01,morning,weekend,2.0
8840,Coffee,3/26/2017 11:01,morning,weekend,2.0
8841,Bread,3/26/2017 11:05,morning,weekend,2.0
8842,Bread,3/26/2017 11:06,morning,weekend,2.0
8842,Bread,3/26/2017 11:06,morning,weekend,2.0
8843,Pastry,3/26/2017 11:09,morning,weekend,2.5
8843,Pastry,3/26/2017 11:09,morning,weekend,2.5
8844,Coffee,3/26/2017 11:16,morning,weekend,2.0
8845,Coffee,3/26/2017 11:29,morning,weekend,2.0
8845,Bread,3/26/2017 11:29,morning,weekend,2.0
8845,Coffee,3/26/2017 11:29,morning,weekend,2.0
8845,Pastry,3/26/2017 11:29,morning,weekend,2.5
8846,Muffin,3/26/2017 11:38,morning,weekend,2.0
8846,Cake,3/26/2017 11:38,morning,weekend,3.0
8846,Coffee,3/26/2017 11:38,morning,weekend,2.0
8846,Tea,3/26/2017 11:38,morning,weekend,2.0
8847,Bread,3/26/2017 11:38,morning,weekend,2.0
8847,Baguette,3/26/2017 11:38,morning,weekend,2.0
8848,Coffee,3/26/2017 11:43,morning,weekend,2.0
8848,Coffee,3/26/2017 11:43,morning,weekend,2.0
8848,Spanish Brunch,3/26/2017 11:43,morning,weekend,4.0
