Transaction,Item,date_time,period_day,weekday_weekend,profit,Profit
7382,Cake,3/1/2017 11:35,morning,weekday,3.0,1.92
7382,Cake,3/1/2017 11:35,morning,weekday,3.0,1.92
7382,Toast,3/1/2017 11:35,morning,weekday,1.0,2.61
7382,Juice,3/1/2017 11:35,morning,weekday,2.0,1.07
7383,Hot chocolate,3/1/2017 12:01,afternoon,weekday,2.5,2.69
7384,Coffee,3/1/2017 12:01,afternoon,weekday,2.0,2.81
7384,Toast,3/1/2017 12:01,afternoon,weekday,1.0,2.61
7385,Hot chocolate,3/1/2017 12:05,afternoon,weekday,2.5,2.69
7386,Bread,3/1/2017 12:06,afternoon,weekday,2.0,2.24
7387,Tea,3/1/2017 12:15,afternoon,weekday,2.0,2.83
7390,Soup,3/1/2017 12:53,afternoon,weekday,3.0,2.16
7390,Tea,3/1/2017 12:53,afternoon,weekday,2.0,2.83
7390,Tea,3/1/2017 12:53,afternoon,weekday,2.0,2.83
7390,Bread,3/1/2017 12:53,afternoon,weekday,2.0,2.24
7391,Bread,3/1/2017 13:00,afternoon,weekday,2.0,2.24
7391,Pastry,3/1/2017 13:00,afternoon,weekday,2.5,1.83
7393,Sandwich,3/1/2017 13:20,afternoon,weekday,3.5,1.28
7393,Soup,3/1/2017 13:20,afternoon,weekday,3.0,2.16
7393,Coffee,3/1/2017 13:20,afternoon,weekday,2.0,2.81
7394,Coffee,3/1/2017 14:48,afternoon,weekday,2.0,2.81
7394,Bread,3/1/2017 14:48,afternoon,weekday,2.0,2.24
7395,Hot chocolate,3/1/2017 14:51,afternoon,weekday,2.5,2.69
7395,Sandwich,3/1/2017 14:51,afternoon,weekday,3.5,1.28
7396,Bread,3/1/2017 14:52,afternoon,weekday,2.0,2.24
7397,Coffee,3/1/2017 15:08,afternoon,weekday,2.0,2.81
7397,Coffee,3/1/2017 15:08,afternoon,weekday,2.0,2.81
7397,Tea,3/1/2017 15:08,afternoon,weekday,2.0,2.83
7397,Tea,3/1/2017 15:08,afternoon,weekday,2.0,2.83
7397,Soup,3/1/2017 15:08,afternoon,weekday,3.0,2.16
7397,Cake,3/1/2017 15:08,afternoon,weekday,3.0,1.92
7397,Cake,3/1/2017 15:08,afternoon,weekday,3.0,1.92
7398,Coffee,3/1/2017 15:12,afternoon,weekday,2.0,2.81
7400,Coffee,3/1/2017 15:41,afternoon,weekday,2.0,2.81
7400,Coffee,3/1/2017 15:41,afternoon,weekday,2.0,2.81
7400,Bread,3/1/2017 15:41,afternoon,weekday,2.0,2.24
7401,Tea,3/1/2017 15:58,afternoon,weekday,2.0,2.83
7401,Bread,3/1/2017 15:58,afternoon,weekday,2.0,2.24
7402,Bread,3/1/2017 16:35,afternoon,weekday,2.0,2.24
7403,Cake,3/1/2017 16:53,afternoon,weekday,3.0,1.92
7403,Bread,3/1/2017 16:53,afternoon,weekday,2.0,2.24
7403,Tea,3/1/2017 16:53,afternoon,weekday,2.0,2.83
7404,Bread,3/1/2017 16:57,afternoon,weekday,2.0,2.24
7404,Smoothies,3/1/2017 16:57,afternoon,weekday,2.5,1.15
7405,Coffee,3/1/2017 17:07,evening,weekday,2.0,2.81
7406,Coffee,3/2/2017 8:33,morning,weekday,2.0,2.81
7406,Juice,3/2/2017 8:33,morning,weekday,2.0,1.07
7407,Coffee,3/2/2017 8:59,morning,weekday,2.0,2.81
7408,Bread,3/2/2017 9:16,morning,weekday,2.0,2.24
7409,Tea,3/2/2017 9:20,morning,weekday,2.0,2.83
7409,Toast,3/2/2017 9:20,morning,weekday,1.0,2.61
7409,Coffee,3/2/2017 9:20,morning,weekday,2.0,2.81
7410,Bread,3/2/2017 9:26,morning,weekday,2.0,2.24
7411,Coffee,3/2/2017 9:28,morning,weekday,2.0,2.81
7411,Pastry,3/2/2017 9:28,morning,weekday,2.5,1.83
7412,Bread,3/2/2017 9:50,morning,weekday,2.0,2.24
7413,Bread,3/2/2017 9:58,morning,weekday,2.0,2.24
7414,Tea,3/2/2017 10:00,morning,weekday,2.0,2.83
7414,Cake,3/2/2017 10:00,morning,weekday,3.0,1.92
7415,Bread,3/2/2017 10:36,morning,weekday,2.0,2.24
7415,Hot chocolate,3/2/2017 10:36,morning,weekday,2.5,2.69
7416,Coffee,3/2/2017 11:04,morning,weekday,2.0,2.81
7416,Coffee,3/2/2017 11:04,morning,weekday,2.0,2.81
7416,Cake,3/2/2017 11:04,morning,weekday,3.0,1.92
7417,Bread,3/2/2017 11:11,morning,weekday,2.0,2.24
7417,Pastry,3/2/2017 11:11,morning,weekday,2.5,1.83
7417,Hot chocolate,3/2/2017 11:11,morning,weekday,2.5,2.69
7417,Coffee,3/2/2017 11:11,morning,weekday,2.0,2.81
7418,Hot chocolate,3/2/2017 11:12,morning,weekday,2.5,2.69
7418,Coffee,3/2/2017 11:12,morning,weekday,2.0,2.81
7418,Cake,3/2/2017 11:12,morning,weekday,3.0,1.92
7419,Coffee,3/2/2017 11:13,morning,weekday,2.0,2.81
7419,Toast,3/2/2017 11:13,morning,weekday,1.0,2.61
7420,Cake,3/2/2017 11:57,morning,weekday,3.0,1.92
7420,Coffee,3/2/2017 11:57,morning,weekday,2.0,2.81
7421,Pastry,3/2/2017 12:04,afternoon,weekday,2.5,1.83
7421,Pastry,3/2/2017 12:04,afternoon,weekday,2.5,1.83
7421,Bread,3/2/2017 12:04,afternoon,weekday,2.0,2.24
7423,Coffee,3/2/2017 12:07,afternoon,weekday,2.0,2.81
7423,Coffee,3/2/2017 12:07,afternoon,weekday,2.0,2.81
7423,Tea,3/2/2017 12:07,afternoon,weekday,2.0,2.83
7424,Coffee,3/2/2017 12:08,afternoon,weekday,2.0,2.81
7424,Coffee,3/2/2017 12:08,afternoon,weekday,2.0,2.81
7424,Baguette,3/2/2017 12:08,afternoon,weekday,2.0,2.69
7425,Coffee,3/2/2017 12:16,afternoon,weekday,2.0,2.81
7425,Coffee,3/2/2017 12:16,afternoon,weekday,2.0,2.81
7425,Pastry,3/2/2017 12:16,afternoon,weekday,2.5,1.83
7426,Bread,3/2/2017 12:22,afternoon,weekday,2.0,2.24
7426,Pastry,3/2/2017 12:22,afternoon,weekday,2.5,1.83
7427,Bread,3/2/2017 12:49,afternoon,weekday,2.0,2.24
7428,Coffee,3/2/2017 13:21,afternoon,weekday,2.0,2.81
7428,Coffee,3/2/2017 13:21,afternoon,weekday,2.0,2.81
7429,Coffee,3/2/2017 13:22,afternoon,weekday,2.0,2.81
7429,Sandwich,3/2/2017 13:22,afternoon,weekday,3.5,1.28
7430,Tea,3/2/2017 13:23,afternoon,weekday,2.0,2.83
7431,Bread,3/2/2017 13:39,afternoon,weekday,2.0,2.24
7432,Bread,3/2/2017 13:48,afternoon,weekday,2.0,2.24
7433,Tea,3/2/2017 13:53,afternoon,weekday,2.0,2.83
7433,Tea,3/2/2017 13:53,afternoon,weekday,2.0,2.83
7434,Bread,3/2/2017 14:10,afternoon,weekday,2.0,2.24
7435,Coffee,3/2/2017 14:36,afternoon,weekday,2.0,2.81
7435,Coffee,3/2/2017 14:36,afternoon,weekday,2.0,2.81
7437,Coffee,3/2/2017 14:47,afternoon,weekday,2.0,2.81
7437,Sandwich,3/2/2017 14:47,afternoon,weekday,3.5,1.28
7438,Coffee,3/2/2017 15:26,afternoon,weekday,2.0,2.81
7438,Hot chocolate,3/2/2017 15:26,afternoon,weekday,2.5,2.69
7438,Bread,3/2/2017 15:26,afternoon,weekday,2.0,2.24
7438,Pastry,3/2/2017 15:26,afternoon,weekday,2.5,1.83
7439,Coffee,3/2/2017 15:44,afternoon,weekday,2.0,2.81
7439,Coffee,3/2/2017 15:44,afternoon,weekday,2.0,2.81
7439,Bread,3/2/2017 15:44,afternoon,weekday,2.0,2.24
7440,Coffee,3/2/2017 15:46,afternoon,weekday,2.0,2.81
7440,Coffee,3/2/2017 15:46,afternoon,weekday,2.0,2.81
7440,Coffee,3/2/2017 15:46,afternoon,weekday,2.0,2.81
7440,Bread,3/2/2017 15:46,afternoon,weekday,2.0,2.24
7441,Hot chocolate,3/2/2017 15:46,afternoon,weekday,2.5,2.69
7441,Pastry,3/2/2017 15:46,afternoon,weekday,2.5,1.83
7442,Coffee,3/2/2017 15:47,afternoon,weekday,2.0,2.81
7442,Hot chocolate,3/2/2017 15:47,afternoon,weekday,2.5,2.69
7443,Coffee,3/2/2017 15:51,afternoon,weekday,2.0,2.81
7443,Tea,3/2/2017 15:51,afternoon,weekday,2.0,2.83
7444,Tea,3/2/2017 16:03,afternoon,weekday,2.0,2.83
7444,Tea,3/2/2017 16:03,afternoon,weekday,2.0,2.83
7445,Coffee,3/2/2017 16:10,afternoon,weekday,2.0,2.81
7445,Cake,3/2/2017 16:10,afternoon,weekday,3.0,1.92
7446,Coffee,3/2/2017 16:21,afternoon,weekday,2.0,2.81
7446,Cake,3/2/2017 16:21,afternoon,weekday,3.0,1.92
7447,Bread,3/2/2017 16:24,afternoon,weekday,2.0,2.24
7448,Tea,3/2/2017 16:25,afternoon,weekday,2.0,2.83
7448,Tea,3/2/2017 16:25,afternoon,weekday,2.0,2.83
7448,Pastry,3/2/2017 16:25,afternoon,weekday,2.5,1.83
7449,Cake,3/2/2017 16:41,afternoon,weekday,3.0,1.92
7450,Bread,3/2/2017 16:54,afternoon,weekday,2.0,2.24
7451,Bread,3/2/2017 16:54,afternoon,weekday,2.0,2.24
7452,Bread,3/2/2017 16:54,afternoon,weekday,2.0,2.24
7453,Bread,3/3/2017 8:33,morning,weekday,2.0,2.24
7453,Pastry,3/3/2017 8:33,morning,weekday,2.5,1.83
7454,Bread,3/3/2017 8:57,morning,weekday,2.0,2.24
7454,Bread,3/3/2017 8:57,morning,weekday,2.0,2.24
7455,Coffee,3/3/2017 9:15,morning,weekday,2.0,2.81
7456,Coffee,3/3/2017 9:21,morning,weekday,2.0,2.81
7456,Coffee,3/3/2017 9:21,morning,weekday,2.0,2.81
7456,Toast,3/3/2017 9:21,morning,weekday,1.0,2.61
7457,Coffee,3/3/2017 9:22,morning,weekday,2.0,2.81
7457,Coffee,3/3/2017 9:22,morning,weekday,2.0,2.81
7458,Coffee,3/3/2017 9:34,morning,weekday,2.0,2.81
7458,Coffee,3/3/2017 9:34,morning,weekday,2.0,2.81
7459,Coffee,3/3/2017 9:43,morning,weekday,2.0,2.81
7459,Coffee,3/3/2017 9:43,morning,weekday,2.0,2.81
7459,Juice,3/3/2017 9:43,morning,weekday,2.0,1.07
7459,Cake,3/3/2017 9:43,morning,weekday,3.0,1.92
7460,Coffee,3/3/2017 9:47,morning,weekday,2.0,2.81
7461,Coffee,3/3/2017 9:50,morning,weekday,2.0,2.81
7462,Bread,3/3/2017 9:51,morning,weekday,2.0,2.24
7463,Coffee,3/3/2017 10:00,morning,weekday,2.0,2.81
7464,Coffee,3/3/2017 10:16,morning,weekday,2.0,2.81
7464,Pastry,3/3/2017 10:16,morning,weekday,2.5,1.83
7464,Pastry,3/3/2017 10:16,morning,weekday,2.5,1.83
7465,Pastry,3/3/2017 10:22,morning,weekday,2.5,1.83
7465,Pastry,3/3/2017 10:22,morning,weekday,2.5,1.83
7465,Bread,3/3/2017 10:22,morning,weekday,2.0,2.24
7465,Sandwich,3/3/2017 10:22,morning,weekday,3.5,1.28
7465,Coffee,3/3/2017 10:22,morning,weekday,2.0,2.81
7466,Fudge,3/3/2017 10:26,morning,weekday,2.0,1.39
7468,Bread,3/3/2017 10:44,morning,weekday,2.0,2.24
7468,Hot chocolate,3/3/2017 10:44,morning,weekday,2.5,2.69
7469,Fudge,3/3/2017 10:48,morning,weekday,2.0,1.39
7469,Fudge,3/3/2017 10:48,morning,weekday,2.0,1.39
7469,Coffee,3/3/2017 10:48,morning,weekday,2.0,2.81
7469,Alfajores,3/3/2017 10:48,morning,weekday,1.5,1.33
7470,Coffee,3/3/2017 10:54,morning,weekday,2.0,2.81
7471,Coffee,3/3/2017 10:58,morning,weekday,2.0,2.81
7471,Coffee,3/3/2017 10:58,morning,weekday,2.0,2.81
7472,Tea,3/3/2017 10:58,morning,weekday,2.0,2.83
7473,Bread,3/3/2017 11:00,morning,weekday,2.0,2.24
7474,Bread,3/3/2017 11:05,morning,weekday,2.0,2.24
7475,Coffee,3/3/2017 11:07,morning,weekday,2.0,2.81
7475,Pastry,3/3/2017 11:07,morning,weekday,2.5,1.83
7476,Coffee,3/3/2017 11:21,morning,weekday,2.0,2.81
7476,Tea,3/3/2017 11:21,morning,weekday,2.0,2.83
7477,Sandwich,3/3/2017 11:21,morning,weekday,3.5,1.28
7478,Coffee,3/3/2017 11:26,morning,weekday,2.0,2.81
7478,Cake,3/3/2017 11:26,morning,weekday,3.0,1.92
7479,Coffee,3/3/2017 11:36,morning,weekday,2.0,2.81
7480,Coffee,3/3/2017 11:40,morning,weekday,2.0,2.81
7480,Pastry,3/3/2017 11:40,morning,weekday,2.5,1.83
7480,Tea,3/3/2017 11:40,morning,weekday,2.0,2.83
7481,Coffee,3/3/2017 11:43,morning,weekday,2.0,2.81
7482,Coffee,3/3/2017 11:56,morning,weekday,2.0,2.81
7482,Coffee,3/3/2017 11:56,morning,weekday,2.0,2.81
7483,Sandwich,3/3/2017 11:59,morning,weekday,3.5,1.28
7484,Cake,3/3/2017 12:15,afternoon,weekday,3.0,1.92
7484,Bread,3/3/2017 12:15,afternoon,weekday,2.0,2.24
7485,Bread,3/3/2017 12:21,afternoon,weekday,2.0,2.24
7485,Pastry,3/3/2017 12:21,afternoon,weekday,2.5,1.83
7485,Coffee,3/3/2017 12:21,afternoon,weekday,2.0,2.81
7486,Bread,3/3/2017 12:26,afternoon,weekday,2.0,2.24
7487,Coffee,3/3/2017 12:33,afternoon,weekday,2.0,2.81
7487,Sandwich,3/3/2017 12:33,afternoon,weekday,3.5,1.28
7488,Coffee,3/3/2017 13:07,afternoon,weekday,2.0,2.81
7488,Bread,3/3/2017 13:07,afternoon,weekday,2.0,2.24
7488,Pastry,3/3/2017 13:07,afternoon,weekday,2.5,1.83
7489,Bread,3/3/2017 13:11,afternoon,weekday,2.0,2.24
7489,Bread,3/3/2017 13:11,afternoon,weekday,2.0,2.24
7489,Coffee,3/3/2017 13:11,afternoon,weekday,2.0,2.81
7490,Tea,3/3/2017 13:12,afternoon,weekday,2.0,2.83
7491,Sandwich,3/3/2017 13:15,afternoon,weekday,3.5,1.28
7491,Coffee,3/3/2017 13:15,afternoon,weekday,2.0,2.81
7491,Coffee,3/3/2017 13:15,afternoon,weekday,2.0,2.81
7492,Coffee,3/3/2017 13:16,afternoon,weekday,2.0,2.81
7492,Coffee,3/3/2017 13:16,afternoon,weekday,2.0,2.81
7492,Alfajores,3/3/2017 13:16,afternoon,weekday,1.5,1.33
7493,Bread,3/3/2017 13:32,afternoon,weekday,2.0,2.24
7493,Pastry,3/3/2017 13:32,afternoon,weekday,2.5,1.83
7493,Pastry,3/3/2017 13:32,afternoon,weekday,2.5,1.83
7494,Hot chocolate,3/3/2017 13:42,afternoon,weekday,2.5,2.69
7495,Tea,3/3/2017 13:54,afternoon,weekday,2.0,2.83
7495,Bread,3/3/2017 13:54,afternoon,weekday,2.0,2.24
7496,Tea,3/3/2017 13:57,afternoon,weekday,2.0,2.83
7496,Soup,3/3/2017 13:57,afternoon,weekday,3.0,2.16
7497,Juice,3/3/2017 13:58,afternoon,weekday,2.0,1.07
7497,Cake,3/3/2017 13:58,afternoon,weekday,3.0,1.92
7497,Soup,3/3/2017 13:58,afternoon,weekday,3.0,2.16
7498,Sandwich,3/3/2017 13:59,afternoon,weekday,3.5,1.28
7498,Coffee,3/3/2017 13:59,afternoon,weekday,2.0,2.81
7498,Smoothies,3/3/2017 13:59,afternoon,weekday,2.5,1.15
7500,Coffee,3/3/2017 14:41,afternoon,weekday,2.0,2.81
7500,Coffee,3/3/2017 14:41,afternoon,weekday,2.0,2.81
7500,Sandwich,3/3/2017 14:41,afternoon,weekday,3.5,1.28
7501,Pastry,3/3/2017 15:00,afternoon,weekday,2.5,1.83
7501,Scone,3/3/2017 15:00,afternoon,weekday,2.0,1.14
7501,Bread,3/3/2017 15:00,afternoon,weekday,2.0,2.24
7502,Coffee,3/3/2017 15:08,afternoon,weekday,2.0,2.81
7502,Bread,3/3/2017 15:08,afternoon,weekday,2.0,2.24
7503,Bread,3/3/2017 15:09,afternoon,weekday,2.0,2.24
7504,Sandwich,3/3/2017 15:31,afternoon,weekday,3.5,1.28
7505,Coffee,3/3/2017 15:32,afternoon,weekday,2.0,2.81
7506,Scone,3/3/2017 15:40,afternoon,weekday,2.0,1.14
7507,Coffee,3/3/2017 15:46,afternoon,weekday,2.0,2.81
7508,Bread,3/3/2017 15:49,afternoon,weekday,2.0,2.24
7508,Bread,3/3/2017 15:49,afternoon,weekday,2.0,2.24
7508,Sandwich,3/3/2017 15:49,afternoon,weekday,3.5,1.28
7509,Tea,3/3/2017 15:54,afternoon,weekday,2.0,2.83
7509,Juice,3/3/2017 15:54,afternoon,weekday,2.0,1.07
7509,Bread,3/3/2017 15:54,afternoon,weekday,2.0,2.24
7510,Scone,3/3/2017 16:03,afternoon,weekday,2.0,1.14
7510,Coffee,3/3/2017 16:03,afternoon,weekday,2.0,2.81
7511,Cake,3/3/2017 16:20,afternoon,weekday,3.0,1.92
7512,Coffee,3/4/2017 8:13,morning,weekend,2.0,2.81
7512,Coffee,3/4/2017 8:13,morning,weekend,2.0,2.81
7512,Alfajores,3/4/2017 8:13,morning,weekend,1.5,1.33
7512,Scone,3/4/2017 8:13,morning,weekend,2.0,1.14
7513,Coffee,3/4/2017 8:37,morning,weekend,2.0,2.81
7514,Bread,3/4/2017 8:45,morning,weekend,2.0,2.24
7515,Coffee,3/4/2017 8:49,morning,weekend,2.0,2.81
7516,Coffee,3/4/2017 8:50,morning,weekend,2.0,2.81
7516,Scone,3/4/2017 8:50,morning,weekend,2.0,1.14
7516,Bread,3/4/2017 8:50,morning,weekend,2.0,2.24
7517,Bread,3/4/2017 8:50,morning,weekend,2.0,2.24
7518,Coffee,3/4/2017 8:51,morning,weekend,2.0,2.81
7519,Coffee,3/4/2017 9:01,morning,weekend,2.0,2.81
7519,Pastry,3/4/2017 9:01,morning,weekend,2.5,1.83
7520,Coffee,3/4/2017 9:07,morning,weekend,2.0,2.81
7520,Hot chocolate,3/4/2017 9:07,morning,weekend,2.5,2.69
7521,Bread,3/4/2017 9:12,morning,weekend,2.0,2.24
7521,Pastry,3/4/2017 9:12,morning,weekend,2.5,1.83
7522,Scone,3/4/2017 9:15,morning,weekend,2.0,1.14
7523,Pastry,3/4/2017 9:20,morning,weekend,2.5,1.83
7523,Coffee,3/4/2017 9:20,morning,weekend,2.0,2.81
7524,Scone,3/4/2017 9:51,morning,weekend,2.0,1.14
7524,Bread,3/4/2017 9:51,morning,weekend,2.0,2.24
7525,Coffee,3/4/2017 10:01,morning,weekend,2.0,2.81
7525,Juice,3/4/2017 10:01,morning,weekend,2.0,1.07
7525,Brownie,3/4/2017 10:01,morning,weekend,2.0,2.97
7526,Alfajores,3/4/2017 10:01,morning,weekend,1.5,1.33
7527,Bread,3/4/2017 10:04,morning,weekend,2.0,2.24
7528,Tea,3/4/2017 10:05,morning,weekend,2.0,2.83
7528,Juice,3/4/2017 10:05,morning,weekend,2.0,1.07
7528,Coffee,3/4/2017 10:05,morning,weekend,2.0,2.81
7529,Pastry,3/4/2017 10:12,morning,weekend,2.5,1.83
7529,Pastry,3/4/2017 10:12,morning,weekend,2.5,1.83
7529,Scone,3/4/2017 10:12,morning,weekend,2.0,1.14
7529,Coffee,3/4/2017 10:12,morning,weekend,2.0,2.81
7530,Scone,3/4/2017 10:25,morning,weekend,2.0,1.14
7530,Coffee,3/4/2017 10:25,morning,weekend,2.0,2.81
7531,Bread,3/4/2017 10:26,morning,weekend,2.0,2.24
7532,Coffee,3/4/2017 10:33,morning,weekend,2.0,2.81
7533,Bread,3/4/2017 10:39,morning,weekend,2.0,2.24
7534,Baguette,3/4/2017 10:44,morning,weekend,2.0,2.69
7534,Scone,3/4/2017 10:44,morning,weekend,2.0,1.14
7534,Medialuna,3/4/2017 10:44,morning,weekend,1.5,1.15
7535,Bread,3/4/2017 10:47,morning,weekend,2.0,2.24
7535,Coffee,3/4/2017 10:47,morning,weekend,2.0,2.81
7535,Bread,3/4/2017 10:47,morning,weekend,2.0,2.24
7536,Coffee,3/4/2017 10:48,morning,weekend,2.0,2.81
7536,Coffee,3/4/2017 10:48,morning,weekend,2.0,2.81
7536,Pastry,3/4/2017 10:48,morning,weekend,2.5,1.83
7536,Bread,3/4/2017 10:48,morning,weekend,2.0,2.24
7537,Baguette,3/4/2017 10:59,morning,weekend,2.0,2.69
7538,Bread,3/4/2017 11:00,morning,weekend,2.0,2.24
7539,Bread,3/4/2017 11:02,morning,weekend,2.0,2.24
7539,Cake,3/4/2017 11:02,morning,weekend,3.0,1.92
7540,Bread,3/4/2017 11:03,morning,weekend,2.0,2.24
7540,Coffee,3/4/2017 11:03,morning,weekend,2.0,2.81
7540,Sandwich,3/4/2017 11:03,morning,weekend,3.5,1.28
7541,Cake,3/4/2017 11:05,morning,weekend,3.0,1.92
7541,Brownie,3/4/2017 11:05,morning,weekend,2.0,2.97
7541,Coffee,3/4/2017 11:05,morning,weekend,2.0,2.81
7541,Tea,3/4/2017 11:05,morning,weekend,2.0,2.83
7541,Hot chocolate,3/4/2017 11:05,morning,weekend,2.5,2.69
7542,Coffee,3/4/2017 11:20,morning,weekend,2.0,2.81
7543,Bread,3/4/2017 11:28,morning,weekend,2.0,2.24
7544,Tea,3/4/2017 11:29,morning,weekend,2.0,2.83
7544,Coffee,3/4/2017 11:29,morning,weekend,2.0,2.81
7545,Coffee,3/4/2017 11:36,morning,weekend,2.0,2.81
7545,Coffee,3/4/2017 11:36,morning,weekend,2.0,2.81
7545,Coffee,3/4/2017 11:36,morning,weekend,2.0,2.81
7546,Bread,3/4/2017 11:43,morning,weekend,2.0,2.24
7547,Coffee,3/4/2017 11:44,morning,weekend,2.0,2.81
7548,Coffee,3/4/2017 11:45,morning,weekend,2.0,2.81
7549,Scone,3/4/2017 11:46,morning,weekend,2.0,1.14
7549,Coffee,3/4/2017 11:46,morning,weekend,2.0,2.81
7550,Coffee,3/4/2017 11:50,morning,weekend,2.0,2.81
7550,Coffee,3/4/2017 11:50,morning,weekend,2.0,2.81
7550,Bread,3/4/2017 11:50,morning,weekend,2.0,2.24
7551,Baguette,3/4/2017 11:51,morning,weekend,2.0,2.69
7552,Bread,3/4/2017 12:03,afternoon,weekend,2.0,2.24
7552,Coffee,3/4/2017 12:03,afternoon,weekend,2.0,2.81
7553,Coffee,3/4/2017 12:05,afternoon,weekend,2.0,2.81
7553,Smoothies,3/4/2017 12:05,afternoon,weekend,2.5,1.15
7553,Brownie,3/4/2017 12:05,afternoon,weekend,2.0,2.97
7553,Sandwich,3/4/2017 12:05,afternoon,weekend,3.5,1.28
7553,Sandwich,3/4/2017 12:05,afternoon,weekend,3.5,1.28
7554,Toast,3/4/2017 12:12,afternoon,weekend,1.0,2.61
7554,Scone,3/4/2017 12:12,afternoon,weekend,2.0,1.14
7554,Brownie,3/4/2017 12:12,afternoon,weekend,2.0,2.97
7554,Coffee,3/4/2017 12:12,afternoon,weekend,2.0,2.81
7555,Bread,3/4/2017 12:23,afternoon,weekend,2.0,2.24
7555,Bread,3/4/2017 12:23,afternoon,weekend,2.0,2.24
7555,Cake,3/4/2017 12:23,afternoon,weekend,3.0,1.92
7555,Soup,3/4/2017 12:23,afternoon,weekend,3.0,2.16
7555,Smoothies,3/4/2017 12:23,afternoon,weekend,2.5,1.15
7555,Sandwich,3/4/2017 12:23,afternoon,weekend,3.5,1.28
7556,Bread,3/4/2017 12:24,afternoon,weekend,2.0,2.24
7557,Coffee,3/4/2017 12:28,afternoon,weekend,2.0,2.81
7557,Juice,3/4/2017 12:28,afternoon,weekend,2.0,1.07
7557,Toast,3/4/2017 12:28,afternoon,weekend,1.0,2.61
7557,Sandwich,3/4/2017 12:28,afternoon,weekend,3.5,1.28
7557,Baguette,3/4/2017 12:28,afternoon,weekend,2.0,2.69
7558,Bread,3/4/2017 12:29,afternoon,weekend,2.0,2.24
7558,Coffee,3/4/2017 12:29,afternoon,weekend,2.0,2.81
7559,Coffee,3/4/2017 12:35,afternoon,weekend,2.0,2.81
7560,Coffee,3/4/2017 12:36,afternoon,weekend,2.0,2.81
7561,Bread,3/4/2017 12:40,afternoon,weekend,2.0,2.24
7561,Brownie,3/4/2017 12:40,afternoon,weekend,2.0,2.97
7561,Coffee,3/4/2017 12:40,afternoon,weekend,2.0,2.81
7561,Coffee,3/4/2017 12:40,afternoon,weekend,2.0,2.81
7561,Soup,3/4/2017 12:40,afternoon,weekend,3.0,2.16
7562,Pastry,3/4/2017 12:42,afternoon,weekend,2.5,1.83
7564,Cake,3/4/2017 12:47,afternoon,weekend,3.0,1.92
7565,Baguette,3/4/2017 12:48,afternoon,weekend,2.0,2.69
7566,Sandwich,3/4/2017 12:49,afternoon,weekend,3.5,1.28
7566,Coffee,3/4/2017 12:49,afternoon,weekend,2.0,2.81
7567,Tea,3/4/2017 12:53,afternoon,weekend,2.0,2.83
7567,Scone,3/4/2017 12:53,afternoon,weekend,2.0,1.14
7567,Soup,3/4/2017 12:53,afternoon,weekend,3.0,2.16
7568,Bread,3/4/2017 12:56,afternoon,weekend,2.0,2.24
7569,Soup,3/4/2017 12:58,afternoon,weekend,3.0,2.16
7569,Sandwich,3/4/2017 12:58,afternoon,weekend,3.5,1.28
7569,Juice,3/4/2017 12:58,afternoon,weekend,2.0,1.07
7570,Coffee,3/4/2017 13:00,afternoon,weekend,2.0,2.81
7571,Pastry,3/4/2017 13:15,afternoon,weekend,2.5,1.83
7571,Coffee,3/4/2017 13:15,afternoon,weekend,2.0,2.81
7572,Sandwich,3/4/2017 13:18,afternoon,weekend,3.5,1.28
7572,Coffee,3/4/2017 13:18,afternoon,weekend,2.0,2.81
7572,Soup,3/4/2017 13:18,afternoon,weekend,3.0,2.16
7572,Scone,3/4/2017 13:18,afternoon,weekend,2.0,1.14
7572,Brownie,3/4/2017 13:18,afternoon,weekend,2.0,2.97
7573,Cake,3/4/2017 13:30,afternoon,weekend,3.0,1.92
7574,Scone,3/4/2017 13:32,afternoon,weekend,2.0,1.14
7574,Tea,3/4/2017 13:32,afternoon,weekend,2.0,2.83
7575,Brownie,3/4/2017 13:37,afternoon,weekend,2.0,2.97
7576,Sandwich,3/4/2017 13:40,afternoon,weekend,3.5,1.28
7576,Juice,3/4/2017 13:40,afternoon,weekend,2.0,1.07
7577,Hot chocolate,3/4/2017 13:43,afternoon,weekend,2.5,2.69
7577,Coffee,3/4/2017 13:43,afternoon,weekend,2.0,2.81
7577,Cake,3/4/2017 13:43,afternoon,weekend,3.0,1.92
7577,Scone,3/4/2017 13:43,afternoon,weekend,2.0,1.14
7577,Bread,3/4/2017 13:43,afternoon,weekend,2.0,2.24
7578,Tea,3/4/2017 13:45,afternoon,weekend,2.0,2.83
7578,Hot chocolate,3/4/2017 13:45,afternoon,weekend,2.5,2.69
7578,Cake,3/4/2017 13:45,afternoon,weekend,3.0,1.92
7579,Bread,3/4/2017 13:46,afternoon,weekend,2.0,2.24
7579,Tea,3/4/2017 13:46,afternoon,weekend,2.0,2.83
7579,Soup,3/4/2017 13:46,afternoon,weekend,3.0,2.16
7579,Sandwich,3/4/2017 13:46,afternoon,weekend,3.5,1.28
7580,Sandwich,3/4/2017 13:55,afternoon,weekend,3.5,1.28
7581,Toast,3/4/2017 13:57,afternoon,weekend,1.0,2.61
7581,Bread,3/4/2017 13:57,afternoon,weekend,2.0,2.24
7582,Coffee,3/4/2017 14:05,afternoon,weekend,2.0,2.81
7582,Tea,3/4/2017 14:05,afternoon,weekend,2.0,2.83
